,ID,inchikey,sdftitle,SMILES
9790,NCGC00257217-01,WJUFSDZVCOTFON-UHFFFAOYSA-N,NCGC00257217-01,COc1ccc(C=O)cc1OC
9791,NCGC00255253-01,RRKTZKIUPZVBMF-IBTVXLQLSA-N,NCGC00255253-01,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43
9792,NCGC00256897-01,YBGZDTIWKVFICR-JLHYYAGUSA-N,NCGC00256897-01,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
9793,NCGC00257076-01,ZRSNZINYAWTAHE-UHFFFAOYSA-N,NCGC00257076-01,COc1ccc(C=O)cc1
9794,NCGC00254595-01,NTPLXRHDUXRPNE-UHFFFAOYSA-N,NCGC00254595-01,COc1ccc(C(C)=O)cc1
9795,NCGC00254660-01,AUWDOZOUJWEPBA-UHFFFAOYSA-N,NCGC00254660-01,COc1ccc(CCO)cc1
9796,NCGC00254623-01,VDYDAUQHTVCCBX-UHFFFAOYSA-N,NCGC00254623-01,COc1ccc(Cl)cc1C
9797,NCGC00257636-01,OROGSEYTTFOCAN-DNJOTXNNSA-N,NCGC00257636-01,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
9798,NCGC00256127-01,MBIZFBDREVRUHY-UHFFFAOYSA-N,NCGC00256127-01,COc1cccc(OC)c1C(=O)O
9799,NCGC00256043-01,PFYHAAAQPNMZHO-UHFFFAOYSA-N,NCGC00256043-01,COC(=O)c1ccccc1OC
9800,NCGC00257148-01,KYYRTDXOHQYZPO-UHFFFAOYSA-N,NCGC00257148-01,COc1ccccc1NC(=O)CC(C)=O
9801,NCGC00255056-01,KWDCKLXGUZOEGM-UHFFFAOYSA-N,NCGC00255056-01,COCCCOCCCOC
9802,NCGC00254323-01,YFNKIDBQEZZDLK-UHFFFAOYSA-N,NCGC00254323-01,COCCOCCOCCOC
9803,NCGC00259084-01,VONWDASPFIQPDY-UHFFFAOYSA-N,NCGC00259084-01,COP(C)(=O)OC
9804,NCGC00258626-01,AFVFQIVMOAPDHO-UHFFFAOYSA-N,NCGC00258626-01,CS(=O)(=O)O
9805,NCGC00254859-01,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,NCGC00254859-01,CS(C)=O
9806,NCGC00259075-01,WQOXQRCZOLPYPM-UHFFFAOYSA-N,NCGC00259075-01,CSSC
9807,NCGC00260246-01,JAKIITPDQKZZMZ-UHFFFAOYSA-N,NCGC00260246-01,CC[n+]1ccccc1.F[B-](F)(F)F
9808,NCGC00257720-01,JPGQOUSTVILISH-UHFFFAOYSA-N,NCGC00257720-01,FC(F)OC(F)(F)C(F)Cl
9809,NCGC00260314-01,BPHQIXJDBIHMLT-UHFFFAOYSA-N,NCGC00260314-01,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
9810,NCGC00254409-01,JJUBFBTUBACDHW-UHFFFAOYSA-N,NCGC00254409-01,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
9811,NCGC00254245-01,CDXFIRXEAJABAZ-UHFFFAOYSA-N,NCGC00254245-01,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
9812,NCGC00258385-01,PIWKPBJCKXDKJR-UHFFFAOYSA-N,NCGC00258385-01,FC(F)OC(Cl)C(F)(F)F
9813,NCGC00259458-01,VIUDTWATMPPKEL-UHFFFAOYSA-N,NCGC00259458-01,Nc1cccc(C(F)(F)F)c1
9814,NCGC00258499-01,KALSHRGEFLVFHE-UHFFFAOYSA-N,NCGC00258499-01,FC(F)(F)c1ccc(Cl)cc1Cl
9815,NCGC00255939-01,OQZCSNDVOWYALR-UHFFFAOYSA-N,NCGC00255939-01,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
9816,NCGC00260213-01,ITLIBMNUPZGHKJ-UHFFFAOYSA-M,NCGC00260213-01,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F
9817,NCGC00260451-01,IEUHWNLWVMLHHC-UHFFFAOYSA-N,NCGC00260451-01,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl
9818,NCGC00260436-01,XWHHYOYVRVGJJY-UHFFFAOYSA-N,NCGC00260436-01,NC(Cc1ccc(F)cc1)C(=O)O
9819,NCGC00182710-02,ALIVXCSEERJYHU-UHFFFAOYSA-N,NCGC00182710-02,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1
9820,NCGC00254722-01,WYEHFWKAOXOVJD-UHFFFAOYSA-N,NCGC00254722-01,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
9821,NCGC00254732-01,RXCPQSJAVKGONC-UHFFFAOYSA-N,NCGC00254732-01,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1
9822,NCGC00257537-01,FVTWJXMFYOXOKK-UHFFFAOYSA-N,NCGC00257537-01,NC(=O)CF
9823,NCGC00258712-01,AQIXAKUUQRKLND-UHFFFAOYSA-N,NCGC00258712-01,CN/C(=N\C#N)NCCSCc1nc[nH]c1C
9824,NCGC00257087-01,OZAIFHULBGXAKX-VAWYXSNFSA-N,NCGC00257087-01,CC(C)(C#N)/N=N/C(C)(C)C#N
9825,NCGC00255822-01,HUMMCZRNZCKXHL-UHFFFAOYSA-N,NCGC00255822-01,N#CC1(N)CCCCC1
9826,NCGC00015675-08,PZRHRDRVRGEVNW-UHFFFAOYSA-N,NCGC00015675-08,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
9827,NCGC00257460-01,HPJKCIUCZWXJDR-UHFFFAOYSA-N,NCGC00257460-01,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
9828,NCGC00258552-01,XQZYPMVTSDWCCE-UHFFFAOYSA-N,NCGC00258552-01,N#Cc1ccccc1C#N
9829,NCGC00259218-01,GZPHSAQLYPIAIN-UHFFFAOYSA-N,NCGC00259218-01,N#Cc1cccnc1
9830,NCGC00257771-01,SUSQOBVLVYHIEX-UHFFFAOYSA-N,NCGC00257771-01,N#CCc1ccccc1
9831,NCGC00256927-01,MTPJEFOSTIKRSS-UHFFFAOYSA-N,NCGC00256927-01,CN(C)CCC#N
9832,NCGC00254976-01,BSRDNMMLQYNQQD-UHFFFAOYSA-N,NCGC00254976-01,N#CCNCC#N
9833,NCGC00257458-01,JVGPVVUTUMQJKL-UHFFFAOYSA-N,NCGC00257458-01,CCCCOCCOCCSC#N
9834,NCGC00255255-01,XZWYZXLIPXDOLR-UHFFFAOYSA-N,NCGC00255255-01,CN(C)C(=N)NC(=N)N
9835,NCGC00257602-01,AVKHCKXGKPAGEI-UHFFFAOYSA-N,NCGC00257602-01,NC(=O)NNc1ccccc1
9836,NCGC00255476-01,JIRRNZWTWJGJCT-UHFFFAOYSA-N,NCGC00255476-01,NC(=S)NC(N)=S
9837,NCGC00260547-01,PIVQQUNOTICCSA-UHFFFAOYSA-N,NCGC00260547-01,NC(=S)Nc1cccc2ccccc12
9838,NCGC00258411-01,IYKVLICPFCEZOF-UHFFFAOYSA-N,NCGC00258411-01,NC(N)=[Se]
9839,NCGC00256660-01,AQLJVWUFPCUVLO-UHFFFAOYSA-N,NCGC00256660-01,NC(N)=O.OO
9840,NCGC00255926-01,OPTASPLRGRRNAP-UHFFFAOYSA-N,NCGC00255926-01,Nc1cc[nH]c(=O)n1
9841,NCGC00247671-01,LJQBMYDFWFGESC-VXNVDRBHSA-N,NCGC00247671-01,C[C@H]1N=C(N)O[C@H]1c1ccccc1
9842,NCGC00255916-01,DMGFVJVLVZOSOE-UHFFFAOYSA-N,NCGC00255916-01,Nc1cc(C(=O)O)ccc1Cl
9843,NCGC00254158-01,NIPDVSLAMPAWTP-UHFFFAOYSA-N,NCGC00254158-01,COc1ccc([N+](=O)[O-])cc1N
9844,NCGC00253956-01,HLBLWEWZXPIGSM-UHFFFAOYSA-N,NCGC00253956-01,Nc1ccc(Oc2ccc(N)cc2)cc1
9845,NCGC00259548-01,SKIVFJLNDNKQPD-UHFFFAOYSA-N,NCGC00259548-01,CC(=O)NS(=O)(=O)c1ccc(N)cc1
9846,NCGC00255414-01,GVBHRNIWBGTNQA-UHFFFAOYSA-N,NCGC00255414-01,COc1cc([N+](=O)[O-])ccc1N
9847,NCGC00257383-01,OAPDPORYXWQVJE-UHFFFAOYSA-N,NCGC00257383-01,CCCc1ccc(N)cc1
9848,NCGC00259203-01,VHNQIURBCCNWDN-UHFFFAOYSA-N,NCGC00259203-01,Nc1cccc(N)n1
9849,NCGC00257226-01,TWLLPUMZVVGILS-UHFFFAOYSA-N,NCGC00257226-01,CCOC(=O)c1ccccc1N
9850,NCGC00258356-01,AKCRQHGQIJBRMN-UHFFFAOYSA-N,NCGC00258356-01,Nc1ccccc1Cl
9851,NCGC00259432-01,SSJXIUAHEKJCMH-UHFFFAOYSA-N,NCGC00259432-01,NC1CCCCC1N
9852,NCGC00258057-01,JDSHMPZPIAZGSV-UHFFFAOYSA-N,NCGC00258057-01,Nc1nc(N)nc(N)n1
9853,NCGC00254658-01,IVENSCMCQBJAKW-UHFFFAOYSA-N,NCGC00254658-01,CCNc1nc(N)nc(Cl)n1
9854,NCGC00257027-01,JWYUFVNJZUSCSM-UHFFFAOYSA-N,NCGC00257027-01,Nc1nc2ccccc2[nH]1
9855,NCGC00259331-01,KLSJWNVTNUYHDU-UHFFFAOYSA-N,NCGC00259331-01,Nc1nc[nH]n1
9856,NCGC00257711-01,IEDVJHCEMCRBQM-UHFFFAOYSA-N,NCGC00257711-01,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
9857,NCGC00258673-01,WVXRAFOPTSTNLL-NKWVEPMBSA-N,NCGC00258673-01,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1
9858,NCGC00259597-01,IUNMPGNGSSIWFP-UHFFFAOYSA-N,NCGC00259597-01,CN(C)CCCN
9859,NCGC00257003-01,IUNMPGNGSSIWFP-UHFFFAOYSA-N,NCGC00257003-01,CN(C)CCCN
9860,NCGC00259779-01,IMUDHTPIFIBORV-UHFFFAOYSA-N,NCGC00259779-01,NCCN1CCNCC1
9861,NCGC00257198-01,RPNUMPOLZDHAAY-UHFFFAOYSA-N,NCGC00257198-01,NCCNCCN
9862,NCGC00260069-01,XOAAWQZATWQOTB-UHFFFAOYSA-N,NCGC00260069-01,NCCS(=O)(=O)O
9863,NCGC00254028-01,HVLLSGMXQDNUAL-UHFFFAOYSA-N,NCGC00254028-01,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1
9864,NCGC00259580-01,YKFCISHFRZHKHY-NGQGLHOPSA-N,NCGC00259580-01,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O
9865,NCGC00254543-01,PWOQRKCAHTVFLB-UHFFFAOYSA-N,NCGC00254543-01,O.O=P1(N(CCCl)CCCl)NCCCO1
9866,NCGC00255319-01,SRBFZHDQGSBBOR-IOVATXLUSA-N,NCGC00255319-01,OC1OC[C@@H](O)[C@H](O)[C@H]1O
9867,NCGC00257400-01,BAQAVOSOZGMPRM-QBMZZYIRSA-N,NCGC00257400-01,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
9868,NCGC00258047-01,YGNXYFLJZILPEK-UHFFFAOYSA-N,NCGC00258047-01,ON=C1CCCC1
9869,NCGC00255544-01,XKNKHVGWJDPIRJ-UHFFFAOYSA-N,NCGC00255544-01,Nc1ccc([As](=O)(O)O)cc1
9870,NCGC00258338-01,QDOXWKRWXJOMAK-UHFFFAOYSA-N,NCGC00258338-01,O=[Cr]O[Cr]=O
9871,NCGC00258487-01,SYDNSSSQVSOXTN-UHFFFAOYSA-N,NCGC00258487-01,Cc1ccc(O)c([N+](=O)[O-])c1
9872,NCGC00254672-01,NBDAHKQJXVLAID-UHFFFAOYSA-N,NCGC00254672-01,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1
9873,NCGC00258646-01,NXTNASSYJUXJDV-UHFFFAOYSA-N,NCGC00258646-01,O=C(Cl)c1cccc([N+](=O)[O-])c1
9874,NCGC00259016-01,XMVJITFPVVRMHC-UHFFFAOYSA-N,NCGC00259016-01,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
9875,NCGC00256340-01,KMAQZIILEGKYQZ-UHFFFAOYSA-N,NCGC00256340-01,O=[N+]([O-])c1cccc(Cl)c1
9876,NCGC00258733-01,XCMUCRMMVDSVEL-UHFFFAOYSA-N,NCGC00258733-01,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1
9877,NCGC00257819-01,YQYGPGKTNQNXMH-UHFFFAOYSA-N,NCGC00257819-01,CC(=O)c1ccc([N+](=O)[O-])cc1
9878,NCGC00256110-01,JGBJHRKCUKTQOE-UHFFFAOYSA-N,NCGC00256110-01,COC(=O)c1cc(Cl)ccc1[N+](=O)[O-]
9879,NCGC00257576-01,RTZZCYNQPHTPPL-UHFFFAOYSA-N,NCGC00257576-01,O=[N+]([O-])c1cccc(O)c1
9880,NCGC00258573-01,SLAMLWHELXOEJZ-UHFFFAOYSA-N,NCGC00258573-01,O=C(O)c1ccccc1[N+](=O)[O-]
9881,NCGC00258375-01,BXCBUWKTXLWPSB-UHFFFAOYSA-N,NCGC00258375-01,O=[N+]([O-])c1ccccc1CCl
9882,NCGC00182992-01,GOWRRBABHQUJMX-MRVPVSSYSA-N,NCGC00182992-01,O=C1CC[C@H](C(=O)N2CCCCC2)N1
9883,NCGC00256969-01,QAHFOPIILNICLA-UHFFFAOYSA-N,NCGC00256969-01,CN(C)C(=O)C(c1ccccc1)c1ccccc1
9884,NCGC00257527-01,JECYUBVRTQDVAT-UHFFFAOYSA-N,NCGC00257527-01,CC(=O)c1ccccc1O
9885,NCGC00255273-01,AKRYBBWYDSDZHG-UHFFFAOYSA-N,NCGC00255273-01,CC(=O)CN(CC(C)=O)N=O
9886,NCGC00258308-01,CHMBIJAOCISYEW-UHFFFAOYSA-N,NCGC00258308-01,CC(=O)Nc1ccc(N)cc1
9887,NCGC00257842-01,BPEXTIMJLDWDTL-UHFFFAOYSA-N,NCGC00257842-01,CC(=O)Nc1ccccc1C
9888,NCGC00258858-01,UWKAYLJWKGQEPM-UHFFFAOYSA-N,NCGC00258858-01,C=CC(C)(CCC=C(C)C)OC(C)=O
9889,NCGC00254207-01,URAYPUMNDPQOKB-UHFFFAOYSA-N,NCGC00254207-01,CC(=O)OCC(COC(C)=O)OC(C)=O
9890,NCGC00259672-01,PHMNXPYGVPEQSJ-UHFFFAOYSA-N,NCGC00259672-01,CC(=O)OC1CC(C)OC(C)O1
9891,NCGC00256971-01,YTHRBOFHFYZBRJ-UHFFFAOYSA-N,NCGC00256971-01,C=C(C)C1CC=C(C)C(OC(C)=O)C1
9892,NCGC00256056-01,JAMNSIXSLVPNLC-UHFFFAOYSA-N,NCGC00256056-01,C=Cc1ccc(OC(C)=O)cc1
9893,NCGC00255507-01,DGKXDLCVQSQVBC-UHFFFAOYSA-N,NCGC00255507-01,CC(=O)OCCC(C)CC(C)(C)C
9894,NCGC00255245-01,AOGQPLXWSUTHQB-UHFFFAOYSA-N,NCGC00255245-01,CCCCCCOC(C)=O
9895,NCGC00257034-01,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,NCGC00257034-01,CCCCOCCOC(C)=O
9896,NCGC00258822-01,OVOUKWFJRHALDD-UHFFFAOYSA-N,NCGC00258822-01,CC(=O)OCCOCCOCCOC(C)=O
9897,NCGC00256733-01,ACOBBFVLNKYODD-UHFFFAOYSA-N,NCGC00256733-01,COC(=O)C=C(C)CCC=C(C)C
9898,NCGC00256280-01,XLPJNCYCZORXHG-UHFFFAOYSA-N,NCGC00256280-01,C=CC(=O)N1CCOCC1
9899,NCGC00258095-01,HJIAMFHSAAEUKR-UHFFFAOYSA-N,NCGC00258095-01,O=C(c1ccccc1)c1ccccc1O
9900,NCGC00256857-01,MTDCXFZGUVZRSQ-UHFFFAOYSA-N,NCGC00256857-01,CCCCCC=CCC(=O)OC
9901,NCGC00254402-01,JMBYBVLCYODBJQ-HFMPRLQTSA-N,NCGC00254402-01,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
9902,NCGC00253946-01,DKMROQRQHGEIOW-UHFFFAOYSA-N,NCGC00253946-01,CCOC(=O)CCC(=O)OCC
9903,NCGC00256245-01,NORZZKKLCYMBBF-UHFFFAOYSA-N,NCGC00256245-01,CCCCOC(=O)C(C)OC(=O)CCC
9904,NCGC00256849-01,XAPCMTMQBXLDBB-UHFFFAOYSA-N,NCGC00256849-01,CCCCCCOC(=O)CCC
9905,NCGC00256109-01,TWXUTZNBHUWMKJ-UHFFFAOYSA-N,NCGC00256109-01,C=CCOC(=O)CCC1CCCCC1
9906,NCGC00255847-01,FGPPDYNPZTUNIU-UHFFFAOYSA-N,NCGC00255847-01,CCCCCOC(=O)CCCC
9907,NCGC00256630-01,PBGWNXWNCSSXCO-UHFFFAOYSA-N,NCGC00256630-01,CCCCCCCC(=O)OCCCCCC
9908,NCGC00255638-01,VZRKEAFHFMSHCD-UHFFFAOYSA-N,NCGC00255638-01,CCCCN(CCC(=O)OCC)C(C)=O
9909,NCGC00254939-01,XFSAZBKSWGOXRH-UHFFFAOYSA-N,NCGC00254939-01,O=C(Cl)OCCOCCOC(=O)Cl
9910,NCGC00256891-01,CIEXPHRYOLIQQD-UHFFFAOYSA-N,NCGC00256891-01,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C
9911,NCGC00255561-01,RDBIYWSVMRVKSG-UHFFFAOYSA-N,NCGC00255561-01,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C
9912,NCGC00259493-01,SKZKKFZAGNVIMN-UHFFFAOYSA-N,NCGC00259493-01,NC(=O)c1ccccc1O
9913,NCGC00259330-01,XHZPRMZZQOIPDS-UHFFFAOYSA-N,NCGC00259330-01,C=CC(=O)NC(C)(C)CS(=O)(=O)O
9914,NCGC00257774-01,NCCHARWOCKOHIH-UHFFFAOYSA-N,NCGC00257774-01,CNC(=O)c1ccccc1
9915,NCGC00258340-01,IMFYAZJNDOZIFV-UHFFFAOYSA-N,NCGC00258340-01,CNC(=O)N(c1ccccc1)c1ccccc1
9916,NCGC00258270-01,XPAQFJJCWGSXGJ-UHFFFAOYSA-N,NCGC00258270-01,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1
9917,NCGC00256467-01,VGZSUPCWNCWDAN-UHFFFAOYSA-N,NCGC00256467-01,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
9918,NCGC00255376-01,IIBYAHWJQTYFKB-UHFFFAOYSA-N,NCGC00255376-01,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
9919,NCGC00255580-01,WZZLDXDUQPOXNW-UHFFFAOYSA-N,NCGC00255580-01,CCCOC(=O)NCCCN(C)C
9920,NCGC00255650-01,WDRGQGLIUAMOOC-UHFFFAOYSA-N,NCGC00255650-01,O=C(O)CONC(=O)c1ccccc1
9921,NCGC00247725-01,IXGYMJUYTUSCHE-WXXKFALUSA-N,NCGC00247725-01,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12.O=C(O)/C=C/C(=O)O
9922,NCGC00256620-01,OLGIEIJNOQGBSS-VQYXCCSOSA-N,NCGC00256620-01,CN(C)CCN(Cc1cccs1)c1ccccn1.CN(C)CCN(Cc1cccs1)c1ccccn1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O
9923,NCGC00255562-01,CMWTZPSULFXXJA-VIFPVBQESA-N,NCGC00255562-01,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1
9924,NCGC00254746-01,JVTAAEKCZFNVCJ-UWTATZPHSA-N,NCGC00254746-01,C[C@@H](O)C(=O)O
9925,NCGC00254837-01,FWCBATIDXGJRMF-FLNNQWSLSA-N,NCGC00254837-01,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
9926,NCGC00256446-01,IXORZMNAPKEEDV-OBDJNFEBSA-N,NCGC00256446-01,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
9927,NCGC00256601-01,HEMJJKBWTPKOJG-UHFFFAOYSA-N,NCGC00256601-01,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
9928,NCGC00258014-01,PTBDIHRZYDMNKB-UHFFFAOYSA-N,NCGC00258014-01,CC(CO)(CO)C(=O)O
9929,NCGC00258674-01,RXOHFPCZGPKIRD-UHFFFAOYSA-N,NCGC00258674-01,O=C(O)c1ccc2cc(C(=O)O)ccc2c1
9930,NCGC00256772-01,PBUQZKXKYSAJDO-UHFFFAOYSA-N,NCGC00256772-01,CC(C)(C)OC(=O)c1ccccc1C(=O)O
9931,NCGC00256537-01,PVNIIMVLHYAWGP-UHFFFAOYSA-N,NCGC00256537-01,O=C(O)c1cccnc1
9932,NCGC00258056-01,TWBYWOBDOCUKOW-UHFFFAOYSA-N,NCGC00258056-01,O=C(O)c1ccncc1
9933,NCGC00183833-01,RYWCQJDEHXJHRI-XJMXIVSISA-N,NCGC00183833-01,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1
9934,NCGC00256456-01,JFCQEDHGNNZCLN-UHFFFAOYSA-N,NCGC00256456-01,O=C(O)CCCC(=O)O
9935,NCGC00256970-01,AGBQKNBQESQNJD-UHFFFAOYSA-N,NCGC00256970-01,O=C(O)CCCCC1CCSS1
9936,NCGC00256508-01,BDJRBEYXGGNYIS-UHFFFAOYSA-N,NCGC00256508-01,O=C(O)CCCCCCCC(=O)O
9937,NCGC00259401-01,TUNFSRHWOTWDNC-UHFFFAOYSA-N,NCGC00259401-01,CCCCCCCCCCCCCC(=O)O
9938,NCGC00259436-01,QIQXTHQIDYTFRH-UHFFFAOYSA-N,NCGC00259436-01,CCCCCCCCCCCCCCCCCC(=O)O
9939,NCGC00254456-01,QIQXTHQIDYTFRH-UHFFFAOYSA-N,NCGC00254456-01,CCCCCCCCCCCCCCCCCC(=O)O
9940,NCGC00259120-01,RMIODHQZRUFFFF-UHFFFAOYSA-N,NCGC00259120-01,COCC(=O)O
9941,NCGC00257369-01,RMIODHQZRUFFFF-UHFFFAOYSA-N,NCGC00257369-01,COCC(=O)O
9942,NCGC00258383-01,CHIHQLCVLOXUJW-UHFFFAOYSA-N,NCGC00258383-01,O=C(OC(=O)c1ccccc1)c1ccccc1
9943,NCGC00254147-01,OMVSWZDEEGIJJI-UHFFFAOYSA-N,NCGC00254147-01,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
9944,NCGC00255489-01,AJKQZRAAQMBNKM-UHFFFAOYSA-N,NCGC00255489-01,COC(=O)C1(O)c2ccccc2-c2ccccc21
9945,NCGC00259157-01,BEPAFCGSDWSTEL-UHFFFAOYSA-N,NCGC00259157-01,COC(=O)CC(=O)OC
9946,NCGC00256787-01,MVDPTWHTUYDLTL-UHFFFAOYSA-N,NCGC00256787-01,Cc1ccc(OC(=O)CC(C)C)cc1
9947,NCGC00260426-01,FCJSHPDYVMKCHI-UHFFFAOYSA-N,NCGC00260426-01,O=C(Oc1ccccc1)c1ccccc1
9948,NCGC00257704-01,ROORDVPLFPIABK-UHFFFAOYSA-N,NCGC00257704-01,O=C(Oc1ccccc1)Oc1ccccc1
9949,NCGC00254630-01,JBDHZKLJNAIJNC-LLVKDONJSA-N,NCGC00254630-01,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
9950,NCGC00255547-01,SOUAXOGPALPTTC-UHFFFAOYSA-N,NCGC00255547-01,CCOC(=O)c1ccccc1C
9951,NCGC00256635-01,BCOXBEHFBZOJJZ-ARJAWSKDSA-N,NCGC00256635-01,CC/C=C\CCOC(=O)c1ccccc1
9952,NCGC00258889-01,SESFRYSPDFLNCH-UHFFFAOYSA-N,NCGC00258889-01,O=C(OCc1ccccc1)c1ccccc1
9953,NCGC00254635-01,IITCWRFYJWUUPC-UHFFFAOYSA-N,NCGC00254635-01,CCCOC(=O)c1ccc(C(=O)OCCC)nc1
9954,NCGC00254597-01,ZOZIRNMDEZKZHM-UHFFFAOYSA-N,NCGC00254597-01,O=C(Cc1ccccc1)OCCc1ccccc1
9955,NCGC00254986-01,VAIZTNZGPYBOGF-UHFFFAOYSA-N,NCGC00254986-01,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
9956,NCGC00259863-01,GOJCZVPJCKEBQV-UHFFFAOYSA-N,NCGC00259863-01,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
9957,NCGC00255207-01,UUGLJVMIFJNVFH-UHFFFAOYSA-N,NCGC00255207-01,CCCCCCOC(=O)c1ccccc1
9958,NCGC00256263-01,XOJWAAUYNWGQAU-UHFFFAOYSA-N,NCGC00256263-01,C=C(C)C(=O)OCCCCOC(=O)C(=C)C
9959,NCGC00259825-01,FRQDZJMEHSJOPU-UHFFFAOYSA-N,NCGC00259825-01,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
9960,NCGC00259121-01,DEDOPGXGGQYYMW-UHFFFAOYSA-N,NCGC00259121-01,CCSC(=O)N1CCCCCC1
9961,NCGC00254205-01,OKUGPJPKMAEJOE-UHFFFAOYSA-N,NCGC00254205-01,CCCSC(=O)N(CCC)CCC
9962,NCGC00256363-01,SGEJQUSYQTVSIU-UHFFFAOYSA-N,NCGC00256363-01,CCCCN(CC)C(=O)SCCC
9963,NCGC00259353-01,KJPRLNWUNMBNBZ-QPJJXVBHSA-N,NCGC00259353-01,O=C/C=C/c1ccccc1
9964,NCGC00253965-01,DVKJHBMWWAPEIU-UHFFFAOYSA-N,NCGC00253965-01,Cc1ccc(N=C=O)cc1N=C=O
9965,NCGC00255393-01,KORSJDCBLAPZEQ-UHFFFAOYSA-N,NCGC00255393-01,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
9966,NCGC00256765-01,UPMLOUAZCHDJJD-UHFFFAOYSA-N,NCGC00256765-01,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
9967,NCGC00256786-01,OACYKCIZDVVNJL-UHFFFAOYSA-N,NCGC00256786-01,CC1CCC(=O)C1=O
9968,NCGC00256679-01,JDXJKLGWPNXSHL-UHFFFAOYSA-N,NCGC00256679-01,CC1CCCC(=O)C1=O
9969,NCGC00254115-01,HJOVHMDZYOCNQW-UHFFFAOYSA-N,NCGC00254115-01,CC1=CC(=O)CC(C)(C)C1
9970,NCGC00254505-01,HWGBHCRJGXAGEU-UHFFFAOYSA-N,NCGC00254505-01,Cc1cc(=O)[nH]c(=S)[nH]1
9971,NCGC00259378-01,BGRDGMRNKXEXQD-UHFFFAOYSA-N,NCGC00259378-01,O=c1ccc(=O)[nH][nH]1
