,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
537,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316569,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '19.98', 'le': '0.38', 'lle': '5.37', 'sei': '8.72'}",CHEMBL4871543,,CHEMBL4871543,8.70,0,http://www.openphacts.org/units/Nanomolar,3629029,=,1,1,=,,IC50,nM,,2.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2.0
538,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316570,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '18.39', 'le': '0.36', 'lle': '5.04', 'sei': '8.54'}",CHEMBL4862258,,CHEMBL4862258,8.52,0,http://www.openphacts.org/units/Nanomolar,3629030,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
539,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316571,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COCCn1cc(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)c(OC)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '19.80', 'le': '0.38', 'lle': '6.13', 'sei': '7.98'}",CHEMBL4850048,,CHEMBL4850048,8.70,0,http://www.openphacts.org/units/Nanomolar,3629031,=,1,1,=,,IC50,nM,,2.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2.0
540,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316572,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '18.55', 'le': '0.35', 'lle': '5.82', 'sei': '6.79'}",CHEMBL4866921,,CHEMBL4866921,8.52,0,http://www.openphacts.org/units/Nanomolar,3629032,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
541,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316573,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '18.55', 'le': '0.35', 'lle': '5.82', 'sei': '6.79'}",CHEMBL4862847,,CHEMBL4862847,8.52,0,http://www.openphacts.org/units/Nanomolar,3629033,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
542,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316574,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '21.78', 'le': '0.42', 'lle': '4.80', 'sei': '10.40'}",CHEMBL4861953,,CHEMBL4861953,8.52,0,http://www.openphacts.org/units/Nanomolar,3629034,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
543,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316575,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '18.86', 'le': '0.36', 'lle': '4.61', 'sei': '9.57'}",CHEMBL4874460,,CHEMBL4874460,8.15,0,http://www.openphacts.org/units/Nanomolar,3629035,=,1,1,=,,IC50,nM,,7.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,7.0
544,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316576,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '21.09', 'le': '0.40', 'lle': '4.44', 'sei': '10.16'}",CHEMBL4875364,,CHEMBL4875364,8.70,0,http://www.openphacts.org/units/Nanomolar,3629036,=,1,1,=,,IC50,nM,,2.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,2.0
545,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316577,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3nccnc23)n1)C(F)(F)F,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '20.62', 'le': '0.39', 'lle': '4.86', 'sei': '8.65'}",CHEMBL4877113,,CHEMBL4877113,8.52,0,http://www.openphacts.org/units/Nanomolar,3629037,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
546,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316578,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '20.79', 'le': '0.40', 'lle': '5.03', 'sei': '8.60'}",CHEMBL4852061,,CHEMBL4852061,8.15,0,http://www.openphacts.org/units/Nanomolar,3629038,=,1,1,=,,IC50,nM,,7.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,7.0
547,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316579,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '19.74', 'le': '0.38', 'lle': '5.33', 'sei': '8.18'}",CHEMBL4873779,,CHEMBL4873779,7.75,0,http://www.openphacts.org/units/Nanomolar,3629039,=,1,1,=,,IC50,nM,,18.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,18.0
548,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316580,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '19.75', 'le': '0.38', 'lle': '5.26', 'sei': '7.21'}",CHEMBL4862220,,CHEMBL4862220,7.77,0,http://www.openphacts.org/units/Nanomolar,3629040,=,1,1,=,,IC50,nM,,17.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,17.0
549,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316581,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '20.97', 'le': '0.40', 'lle': '5.09', 'sei': '8.99'}",CHEMBL4853505,,CHEMBL4853505,8.52,0,http://www.openphacts.org/units/Nanomolar,3629041,=,1,1,=,,IC50,nM,,3.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,3.0
550,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316582,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '140.0'}]",CHEMBL4845477,Inhibition of ASK1 (unknown origin) using myelin basic protein as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,,,CHEMBL4842388,J Med Chem,2021.0,"{'bei': '19.87', 'le': '0.38', 'lle': '4.89', 'sei': '8.60'}",CHEMBL4849014,,CHEMBL4849014,8.15,0,http://www.openphacts.org/units/Nanomolar,3629042,=,1,1,=,,IC50,nM,,7.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,7.0
580,,,23352107,[],CHEMBL4882796,MAP3K5 (ASK1) Kinase screen,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1,,,CHEMBL4507291,,2021.0,,CHEMBL4098877,MLi-2,CHEMBL4098877,,0,http://www.openphacts.org/units/Nanomolar,3359711,,54,1,,,IC50,nM,,428.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,428.0
581,,,23372787,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'µM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'µM', 'value': '1.0'}]",CHEMBL4884752,ASK [MAP3K5(M3K5LGA1)] Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,,,CHEMBL4507327,,2021.0,,CHEMBL4088216,TP-030-1,CHEMBL4088216,,0,http://www.openphacts.org/units/Nanomolar,3359782,,54,1,,,IC50,nM,,1000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,pIC50,,UO_0000065,,6.0
582,,,23373196,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'µM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'µM', 'value': '1.0'}]",CHEMBL4885043,ASK [MAP3K5(M3K5LGA1)] Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,,,CHEMBL4507326,,2021.0,,CHEMBL4549667,TP-030-2,CHEMBL4549667,,0,http://www.openphacts.org/units/Nanomolar,3359780,,54,1,,,IC50,nM,,1000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,pIC50,,UO_0000065,,6.0
583,,,23373556,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'µM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'µM', 'value': '1.0'}]",CHEMBL4885333,ASK [MAP3K5(M3K5LGA1)] Takeda global kinase panel,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,,,CHEMBL4507327,,2021.0,,CHEMBL4097778,TP-030n,CHEMBL4097778,,0,http://www.openphacts.org/units/Nanomolar,3489319,,54,1,,,IC50,nM,,1000.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,pIC50,,UO_0000065,,6.0
588,,,24957433,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of off-targets', 'standard_units': None, 'standard_value': '6.0', 'text_value': None, 'type': 'Selectivity number of off-targets', 'units': None, 'value': '6.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Selectivity number of targets', 'standard_units': None, 'standard_value': '170.0', 'text_value': None, 'type': 'Selectivity number of targets', 'units': None, 'value': '170.0'}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'Screened at 1 µM (in-vitro potency)', 'standard_type': 'Selectivity Remarks', 'standard_units': None, 'standard_value': None, 'text_value': 'Screened at 1 µM (in-vitro potency)', 'type': 'Selectivity Remarks', 'units': None, 'value': None}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://doi.org/10.1124/jpet.110.166173', 'standard_type': 'Selectivity Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://doi.org/10.1124/jpet.110.166173', 'type': 'Selectivity Source Knowledge', 'units': None, 'value': None}]",CHEMBL5212754,Selectivity interaction (Upstate Kinase Profiler service (Millipore)) EUB0000056c MAP3K5,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,,CHEMBL5169023,,,"{'bei': '19.29', 'le': '0.37', 'lle': '2.86', 'sei': '10.79'}",CHEMBL1231206,,CHEMBL1231206,7.22,0,http://www.openphacts.org/units/Nanomolar,3898425,=,65,1,=,,IC50,nM,,60.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,60.0
589,,,24958436,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'Cellular potency', 'standard_type': 'Selectivity Remarks', 'standard_units': None, 'standard_value': None, 'text_value': 'Cellular potency', 'type': 'Selectivity Remarks', 'units': None, 'value': None}, {'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'https://www.thesgc.org/chemical-probes/T3-CLK, https://www.sgc-ffm.uni-frankfurt.de/chemProbes#!specificprobeoverview/T3-CLK', 'standard_type': 'Selectivity Source Knowledge', 'standard_units': None, 'standard_value': None, 'text_value': 'https://www.thesgc.org/chemical-probes/T3-CLK, https://www.sgc-ffm.uni-frankfurt.de/chemProbes#!specificprobeoverview/T3-CLK', 'type': 'Selectivity Source Knowledge', 'units': None, 'value': None}]",CHEMBL5213248,Selectivity interaction (NanoBRET assay (HEK293T cells)) EUB0000321b MAP3K5,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,,,CHEMBL5169023,,,,CHEMBL4531334,T3-CLK,CHEMBL4531334,,0,,3898523,>,65,0,>,,IC50,µM,,10.0,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,9606,,,IC50,µM,,,10.0
